,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,RESIDENCEAREATYPE,Display Value,Numeric,Low,High,Comments
718,FINPROTECTION_CATA_TOT_10_POP,FPMYS1993,PUBLISHED,1993,WPR,MYS,TOTL,1.72,1.72,,,
719,FINPROTECTION_CATA_TOT_10_POP,FPNAM2009,PUBLISHED,2009,AFR,NAM,URB,1.97,1.97,,,
720,FINPROTECTION_CATA_TOT_10_POP,FPNER2007,PUBLISHED,2007,AFR,NER,URB,6.1,6.1,,,
721,FINPROTECTION_CATA_TOT_10_POP,FPNER2011,PUBLISHED,2011,AFR,NER,RUR,5.22,5.22,,,
722,FINPROTECTION_CATA_TOT_10_POP,FPNGA2003,PUBLISHED,2003,AFR,NGA,TOTL,14.51,14.51,,,
723,FINPROTECTION_CATA_TOT_10_POP,FPNGA2003,PUBLISHED,2003,AFR,NGA,URB,13.92,13.92,,,
724,FINPROTECTION_CATA_TOT_10_POP,FPNGA2012,PUBLISHED,2012,AFR,NGA,TOTL,15.05,15.05,,,
725,FINPROTECTION_CATA_TOT_10_POP,FPNIC2001,PUBLISHED,2001,AMR,NIC,URB,16.03,16.03,,,
726,FINPROTECTION_CATA_TOT_10_POP,FPNIC2009,PUBLISHED,2009,AMR,NIC,RUR,18.93,18.93,,,
727,FINPROTECTION_CATA_TOT_10_POP,FPNIC2014,PUBLISHED,2014,AMR,NIC,TOTL,14.82,14.82,,,
728,FINPROTECTION_CATA_TOT_10_POP,FPNIC2014,PUBLISHED,2014,AMR,NIC,URB,13.56,13.56,,,
729,FINPROTECTION_CATA_TOT_10_POP,FPNOR1997,PUBLISHED,1997,EUR,NOR,TOTL,4.32,4.32,,,
730,FINPROTECTION_CATA_TOT_10_POP,FPNPL2003,PUBLISHED,2003,SEAR,NPL,URB,7.45,7.45,,,
731,FINPROTECTION_CATA_TOT_10_POP,FPNPL2010,PUBLISHED,2010,SEAR,NPL,RUR,28.86,28.86,,,
732,FINPROTECTION_CATA_TOT_10_POP,FPNPL2014,PUBLISHED,2014,SEAR,NPL,TOTL,10.71,10.71,,,
733,FINPROTECTION_CATA_TOT_10_POP,FPNPL2014,PUBLISHED,2014,SEAR,NPL,URB,11.93,11.93,,,
734,FINPROTECTION_CATA_TOT_10_POP,FPOMN1999,PUBLISHED,1999,EMR,OMN,RUR,0.67,0.67,,,
735,FINPROTECTION_CATA_TOT_10_POP,FPPAK1991,PUBLISHED,1991,EMR,PAK,TOTL,4.46,4.46,,,
736,FINPROTECTION_CATA_TOT_10_POP,FPPAK2001,PUBLISHED,2001,EMR,PAK,RUR,6.92,6.92,,,
737,FINPROTECTION_CATA_TOT_10_POP,FPPAK2004,PUBLISHED,2004,EMR,PAK,TOTL,3.37,3.37,,,
738,FINPROTECTION_CATA_TOT_10_POP,FPPAK2004,PUBLISHED,2004,EMR,PAK,URB,2.44,2.44,,,
739,FINPROTECTION_CATA_TOT_10_POP,FPPAK2007,PUBLISHED,2007,EMR,PAK,RUR,3.35,3.35,,,
740,FINPROTECTION_CATA_TOT_10_POP,FPPAK2010,PUBLISHED,2010,EMR,PAK,TOTL,3.04,3.04,,,
741,FINPROTECTION_CATA_TOT_10_POP,FPPER2000,PUBLISHED,2000,AMR,PER,TOTL,11.82,11.82,,,
742,FINPROTECTION_CATA_TOT_10_POP,FPPER2010,PUBLISHED,2010,AMR,PER,URB,12.15,12.15,,,
743,FINPROTECTION_CATA_TOT_10_POP,FPPER2011,PUBLISHED,2011,AMR,PER,RUR,9.64,9.64,,,
744,FINPROTECTION_CATA_TOT_10_POP,FPPER2012,PUBLISHED,2012,AMR,PER,TOTL,11.63,11.63,,,
745,FINPROTECTION_CATA_TOT_10_POP,FPPER2012,PUBLISHED,2012,AMR,PER,URB,12.19,12.19,,,
746,FINPROTECTION_CATA_TOT_10_POP,FPPER2013,PUBLISHED,2013,AMR,PER,RUR,8.6,8.6,,,
747,FINPROTECTION_CATA_TOT_10_POP,FPPER2014,PUBLISHED,2014,AMR,PER,TOTL,9.09,9.09,,,
748,FINPROTECTION_CATA_TOT_10_POP,FPPHL2003,PUBLISHED,2003,WPR,PHL,TOTL,3.18,3.18,,,
749,FINPROTECTION_CATA_TOT_10_POP,FPPOL1998,PUBLISHED,1998,EUR,POL,TOTL,11.0,11.0,,,
750,FINPROTECTION_CATA_TOT_10_POP,FPPOL1998,PUBLISHED,1998,EUR,POL,URB,11.12,11.12,,,
751,FINPROTECTION_CATA_TOT_10_POP,FPPOL1999,PUBLISHED,1999,EUR,POL,RUR,11.5,11.5,,,
752,FINPROTECTION_CATA_TOT_10_POP,FPPOL2000,PUBLISHED,2000,EUR,POL,TOTL,12.39,12.39,,,
753,FINPROTECTION_CATA_TOT_10_POP,FPPOL2003,PUBLISHED,2003,EUR,POL,URB,10.48,10.48,,,
754,FINPROTECTION_CATA_TOT_10_POP,FPPOL2004,PUBLISHED,2004,EUR,POL,RUR,14.24,14.24,,,
755,FINPROTECTION_CATA_TOT_10_POP,FPPOL2005,PUBLISHED,2005,EUR,POL,TOTL,14.61,14.61,,,
756,FINPROTECTION_CATA_TOT_10_POP,FPPOL2005,PUBLISHED,2005,EUR,POL,URB,14.83,14.83,,,
757,FINPROTECTION_CATA_TOT_10_POP,FPPOL2006,PUBLISHED,2006,EUR,POL,RUR,13.2,13.2,,,
758,FINPROTECTION_CATA_TOT_10_POP,FPPOL2007,PUBLISHED,2007,EUR,POL,TOTL,14.18,14.18,,,
759,FINPROTECTION_CATA_TOT_10_POP,FPPOL2007,PUBLISHED,2007,EUR,POL,URB,14.7,14.7,,,
760,FINPROTECTION_CATA_TOT_10_POP,FPPOL2008,PUBLISHED,2008,EUR,POL,RUR,13.2,13.2,,,
761,FINPROTECTION_CATA_TOT_10_POP,FPPOL2009,PUBLISHED,2009,EUR,POL,TOTL,14.4,14.4,,,
762,FINPROTECTION_CATA_TOT_10_POP,FPPOL2013,PUBLISHED,2013,EUR,POL,URB,12.45,12.45,,,
763,FINPROTECTION_CATA_TOT_10_POP,FPPOL2014,PUBLISHED,2014,EUR,POL,RUR,13.25,13.25,,,
764,FINPROTECTION_CATA_TOT_10_POP,FPPOL2015,PUBLISHED,2015,EUR,POL,TOTL,13.73,13.73,,,
765,FINPROTECTION_CATA_TOT_10_POP,FPPOL2015,PUBLISHED,2015,EUR,POL,URB,12.22,12.22,,,
766,FINPROTECTION_CATA_TOT_10_POP,FPPOL2016,PUBLISHED,2016,EUR,POL,RUR,14.54,14.54,,,
767,FINPROTECTION_CATA_TOT_10_POP,FPPRT1990,PUBLISHED,1990,EUR,PRT,TOTL,8.12,8.12,,,
768,FINPROTECTION_CATA_TOT_10_POP,FPROU1998,PUBLISHED,1998,EUR,ROU,URB,6.67,6.67,,,
769,FINPROTECTION_CATA_TOT_10_POP,FPROU1999,PUBLISHED,1999,EUR,ROU,RUR,5.69,5.69,,,
770,FINPROTECTION_CATA_TOT_10_POP,FPROU2000,PUBLISHED,2000,EUR,ROU,TOTL,7.03,7.03,,,
771,FINPROTECTION_CATA_TOT_10_POP,FPROU2000,PUBLISHED,2000,EUR,ROU,URB,8.15,8.15,,,
772,FINPROTECTION_CATA_TOT_10_POP,FPROU2001,PUBLISHED,2001,EUR,ROU,RUR,5.95,5.95,,,
773,FINPROTECTION_CATA_TOT_10_POP,FPROU2002,PUBLISHED,2002,EUR,ROU,TOTL,7.61,7.61,,,
774,FINPROTECTION_CATA_TOT_10_POP,FPROU2007,PUBLISHED,2007,EUR,ROU,URB,12.71,12.71,,,
775,FINPROTECTION_CATA_TOT_10_POP,FPROU2008,PUBLISHED,2008,EUR,ROU,RUR,10.83,10.83,,,
776,FINPROTECTION_CATA_TOT_10_POP,FPROU2009,PUBLISHED,2009,EUR,ROU,TOTL,12.15,12.15,,,
777,FINPROTECTION_CATA_TOT_10_POP,FPROU2009,PUBLISHED,2009,EUR,ROU,URB,14.28,14.28,,,
778,FINPROTECTION_CATA_TOT_10_POP,FPROU2010,PUBLISHED,2010,EUR,ROU,RUR,9.37,9.37,,,
779,FINPROTECTION_CATA_TOT_10_POP,FPROU2011,PUBLISHED,2011,EUR,ROU,TOTL,13.02,13.02,,,
780,FINPROTECTION_CATA_TOT_10_POP,FPRUS1997,PUBLISHED,1997,EUR,RUS,URB,3.98,3.98,,,
781,FINPROTECTION_CATA_TOT_10_POP,FPRUS1998,PUBLISHED,1998,EUR,RUS,RUR,1.47,1.47,,,
782,FINPROTECTION_CATA_TOT_10_POP,FPRUS1999,PUBLISHED,1999,EUR,RUS,TOTL,2.08,2.08,,,
783,FINPROTECTION_CATA_TOT_10_POP,FPRUS1999,PUBLISHED,1999,EUR,RUS,URB,2.25,2.25,,,
784,FINPROTECTION_CATA_TOT_10_POP,FPRUS2000,PUBLISHED,2000,EUR,RUS,RUR,1.73,1.73,,,
785,FINPROTECTION_CATA_TOT_10_POP,FPRUS2001,PUBLISHED,2001,EUR,RUS,TOTL,1.93,1.93,,,
786,FINPROTECTION_CATA_TOT_10_POP,FPRUS2011,PUBLISHED,2011,EUR,RUS,URB,1.95,1.95,,,
787,FINPROTECTION_CATA_TOT_10_POP,FPRUS2012,PUBLISHED,2012,EUR,RUS,RUR,3.12,3.12,,,
788,FINPROTECTION_CATA_TOT_10_POP,FPRUS2013,PUBLISHED,2013,EUR,RUS,TOTL,4.84,4.84,,,
789,FINPROTECTION_CATA_TOT_10_POP,FPRUS2013,PUBLISHED,2013,EUR,RUS,URB,3.52,3.52,,,
790,FINPROTECTION_CATA_TOT_10_POP,FPRUS2014,PUBLISHED,2014,EUR,RUS,RUR,4.98,4.98,,,
791,FINPROTECTION_CATA_TOT_10_POP,FPRWA2005,PUBLISHED,2005,AFR,RWA,TOTL,2.35,2.35,,,
792,FINPROTECTION_CATA_TOT_10_POP,FPSDN2009,PUBLISHED,2009,EMR,SDN,URB,15.89,15.89,,,
793,FINPROTECTION_CATA_TOT_10_POP,FPSEN2005,PUBLISHED,2005,AFR,SEN,URB,1.8,1.8,,,
794,FINPROTECTION_CATA_TOT_10_POP,FPSEN2011,PUBLISHED,2011,AFR,SEN,RUR,3.49,3.49,,,
795,FINPROTECTION_CATA_TOT_10_POP,FPSGP2012,PUBLISHED,2012,WPR,SGP,TOTL,9.01,9.01,,,
796,FINPROTECTION_CATA_TOT_10_POP,FPSLE2003,PUBLISHED,2003,AFR,SLE,TOTL,10.42,10.42,,,
797,FINPROTECTION_CATA_TOT_10_POP,FPSRB2005,PUBLISHED,2005,EUR,SRB,URB,11.36,11.36,,,
798,FINPROTECTION_CATA_TOT_10_POP,FPSRB2006,PUBLISHED,2006,EUR,SRB,RUR,9.8,9.8,,,
799,FINPROTECTION_CATA_TOT_10_POP,FPSRB2007,PUBLISHED,2007,EUR,SRB,TOTL,11.41,11.41,,,
800,FINPROTECTION_CATA_TOT_10_POP,FPSRB2007,PUBLISHED,2007,EUR,SRB,URB,11.97,11.97,,,
801,FINPROTECTION_CATA_TOT_10_POP,FPSRB2008,PUBLISHED,2008,EUR,SRB,RUR,8.81,8.81,,,
802,FINPROTECTION_CATA_TOT_10_POP,FPSRB2009,PUBLISHED,2009,EUR,SRB,TOTL,8.3,8.3,,,
803,FINPROTECTION_CATA_TOT_10_POP,FPSTP2000,PUBLISHED,2000,AFR,STP,URB,12.2,12.2,,,
804,FINPROTECTION_CATA_TOT_10_POP,FPSUR2016,PUBLISHED,2016,AMR,SUR,RUR,4.39,4.39,,,
805,FINPROTECTION_CATA_TOT_10_POP,FPSVK2004,PUBLISHED,2004,EUR,SVK,TOTL,5.28,5.28,,,
806,FINPROTECTION_CATA_TOT_10_POP,FPSVK2004,PUBLISHED,2004,EUR,SVK,URB,5.55,5.55,,,
807,FINPROTECTION_CATA_TOT_10_POP,FPSVK2005,PUBLISHED,2005,EUR,SVK,RUR,5.36,5.36,,,
808,FINPROTECTION_CATA_TOT_10_POP,FPSVK2006,PUBLISHED,2006,EUR,SVK,TOTL,4.14,4.14,,,
809,FINPROTECTION_CATA_TOT_10_POP,FPSVN2012,PUBLISHED,2012,EUR,SVN,TOTL,2.9,2.9,,,
810,FINPROTECTION_CATA_TOT_10_POP,FPSYC2013,PUBLISHED,2013,AFR,SYC,URB,3.55,3.55,,,
811,FINPROTECTION_CATA_TOT_10_POP,FPTCD2003,PUBLISHED,2003,AFR,TCD,RUR,6.19,6.19,,,
812,FINPROTECTION_CATA_TOT_10_POP,FPTGO2006,PUBLISHED,2006,AFR,TGO,TOTL,10.65,10.65,,,
813,FINPROTECTION_CATA_TOT_10_POP,FPTHA2002,PUBLISHED,2002,SEAR,THA,RUR,3.02,3.02,,,
814,FINPROTECTION_CATA_TOT_10_POP,FPTHA2006,PUBLISHED,2006,SEAR,THA,TOTL,2.62,2.62,,,
815,FINPROTECTION_CATA_TOT_10_POP,FPTHA2006,PUBLISHED,2006,SEAR,THA,URB,3.03,3.03,,,
816,FINPROTECTION_CATA_TOT_10_POP,FPTHA2009,PUBLISHED,2009,SEAR,THA,RUR,1.39,1.39,,,
817,FINPROTECTION_CATA_TOT_10_POP,FPTHA2017,PUBLISHED,2017,SEAR,THA,TOTL,2.22,2.22,,,
818,FINPROTECTION_CATA_TOT_10_POP,FPALB2002,PUBLISHED,2002,EUR,ALB,URB,16.93,16.93,,,
819,FINPROTECTION_CATA_TOT_10_POP,FPALB2008,PUBLISHED,2008,EUR,ALB,TOTL,13.91,13.91,,,
820,FINPROTECTION_CATA_TOT_10_POP,FPALB2008,PUBLISHED,2008,EUR,ALB,RUR,12.0,12.0,,,
821,FINPROTECTION_CATA_TOT_10_POP,FPALB2008,PUBLISHED,2008,EUR,ALB,URB,15.77,15.77,,,
822,FINPROTECTION_CATA_TOT_10_POP,FPARG1996,PUBLISHED,1996,AMR,ARG,TOTL,9.7,9.7,,,
823,FINPROTECTION_CATA_TOT_10_POP,FPARM2003,PUBLISHED,2003,EUR,ARM,RUR,9.53,9.53,,,
824,FINPROTECTION_CATA_TOT_10_POP,FPARM2003,PUBLISHED,2003,EUR,ARM,URB,11.35,11.35,,,
825,FINPROTECTION_CATA_TOT_10_POP,FPARM2005,PUBLISHED,2005,EUR,ARM,TOTL,12.04,12.04,,,
826,FINPROTECTION_CATA_TOT_10_POP,FPARM2005,PUBLISHED,2005,EUR,ARM,RUR,12.14,12.14,,,
827,FINPROTECTION_CATA_TOT_10_POP,FPARM2005,PUBLISHED,2005,EUR,ARM,URB,11.97,11.97,,,
828,FINPROTECTION_CATA_TOT_10_POP,FPARM2007,PUBLISHED,2007,EUR,ARM,TOTL,4.21,4.21,,,
829,FINPROTECTION_CATA_TOT_10_POP,FPARM2012,PUBLISHED,2012,EUR,ARM,RUR,15.98,15.98,,,
830,FINPROTECTION_CATA_TOT_10_POP,FPARM2012,PUBLISHED,2012,EUR,ARM,URB,10.28,10.28,,,
831,FINPROTECTION_CATA_TOT_10_POP,FPAUS2010,PUBLISHED,2010,WPR,AUS,TOTL,3.71,3.71,,,
832,FINPROTECTION_CATA_TOT_10_POP,FPAZE2005,PUBLISHED,2005,EUR,AZE,RUR,7.77,7.77,,,
833,FINPROTECTION_CATA_TOT_10_POP,FPAZE2005,PUBLISHED,2005,EUR,AZE,URB,8.44,8.44,,,
834,FINPROTECTION_CATA_TOT_10_POP,FPBDI1998,PUBLISHED,1998,AFR,BDI,TOTL,2.36,2.36,,,
835,FINPROTECTION_CATA_TOT_10_POP,FPBDI1998,PUBLISHED,1998,AFR,BDI,RUR,2.28,2.28,,,
836,FINPROTECTION_CATA_TOT_10_POP,FPBDI1998,PUBLISHED,1998,AFR,BDI,URB,3.82,3.82,,,
837,FINPROTECTION_CATA_TOT_10_POP,FPBEL1997,PUBLISHED,1997,EUR,BEL,TOTL,4.85,4.85,,,
838,FINPROTECTION_CATA_TOT_10_POP,FPBEN2011,PUBLISHED,2011,AFR,BEN,URB,9.05,9.05,,,
839,FINPROTECTION_CATA_TOT_10_POP,FPBFA2003,PUBLISHED,2003,AFR,BFA,TOTL,8.46,8.46,,,
840,FINPROTECTION_CATA_TOT_10_POP,FPBFA2003,PUBLISHED,2003,AFR,BFA,RUR,7.24,7.24,,,
841,FINPROTECTION_CATA_TOT_10_POP,FPBFA2003,PUBLISHED,2003,AFR,BFA,URB,13.89,13.89,,,
842,FINPROTECTION_CATA_TOT_10_POP,FPBFA2014,PUBLISHED,2014,AFR,BFA,TOTL,3.13,3.13,,,
843,FINPROTECTION_CATA_TOT_10_POP,FPBFA2014,PUBLISHED,2014,AFR,BFA,RUR,2.84,2.84,,,
844,FINPROTECTION_CATA_TOT_10_POP,FPBGR1995,PUBLISHED,1995,EUR,BGR,URB,2.24,2.24,,,
845,FINPROTECTION_CATA_TOT_10_POP,FPBGR2000,PUBLISHED,2000,EUR,BGR,TOTL,8.81,8.81,,,
846,FINPROTECTION_CATA_TOT_10_POP,FPBGR2000,PUBLISHED,2000,EUR,BGR,RUR,7.87,7.87,,,
847,FINPROTECTION_CATA_TOT_10_POP,FPBGR2000,PUBLISHED,2000,EUR,BGR,URB,8.54,8.54,,,
848,FINPROTECTION_CATA_TOT_10_POP,FPBGR2007,PUBLISHED,2007,EUR,BGR,TOTL,13.74,13.74,,,
849,FINPROTECTION_CATA_TOT_10_POP,FPBGR2007,PUBLISHED,2007,EUR,BGR,RUR,11.9,11.9,,,
850,FINPROTECTION_CATA_TOT_10_POP,FPBIH2007,PUBLISHED,2007,EUR,BIH,RUR,11.22,11.22,,,
851,FINPROTECTION_CATA_TOT_10_POP,FPBIH2007,PUBLISHED,2007,EUR,BIH,URB,8.75,8.75,,,
852,FINPROTECTION_CATA_TOT_10_POP,FPBIH2015,PUBLISHED,2015,EUR,BIH,TOTL,8.18,8.18,,,
853,FINPROTECTION_CATA_TOT_10_POP,FPBIH2015,PUBLISHED,2015,EUR,BIH,RUR,8.53,8.53,,,
854,FINPROTECTION_CATA_TOT_10_POP,FPBIH2015,PUBLISHED,2015,EUR,BIH,URB,7.68,7.68,,,
855,FINPROTECTION_CATA_TOT_10_POP,FPBLR1999,PUBLISHED,1999,EUR,BLR,TOTL,0.9,0.9,,,
856,FINPROTECTION_CATA_TOT_10_POP,FPBLR1999,PUBLISHED,1999,EUR,BLR,RUR,0.44,0.44,,,
857,FINPROTECTION_CATA_TOT_10_POP,FPBLR2004,PUBLISHED,2004,EUR,BLR,RUR,3.53,3.53,,,
858,FINPROTECTION_CATA_TOT_10_POP,FPBLR2004,PUBLISHED,2004,EUR,BLR,URB,2.35,2.35,,,
859,FINPROTECTION_CATA_TOT_10_POP,FPBLR2006,PUBLISHED,2006,EUR,BLR,TOTL,2.64,2.64,,,
860,FINPROTECTION_CATA_TOT_10_POP,FPBLR2006,PUBLISHED,2006,EUR,BLR,RUR,3.37,3.37,,,
861,FINPROTECTION_CATA_TOT_10_POP,FPBLR2006,PUBLISHED,2006,EUR,BLR,URB,2.3,2.3,,,
862,FINPROTECTION_CATA_TOT_10_POP,FPBLR2008,PUBLISHED,2008,EUR,BLR,TOTL,2.87,2.87,,,
863,FINPROTECTION_CATA_TOT_10_POP,FPBLR2013,PUBLISHED,2013,EUR,BLR,RUR,5.17,5.17,,,
864,FINPROTECTION_CATA_TOT_10_POP,FPBLR2013,PUBLISHED,2013,EUR,BLR,URB,6.6,6.6,,,
865,FINPROTECTION_CATA_TOT_10_POP,FPBLR2015,PUBLISHED,2015,EUR,BLR,TOTL,7.78,7.78,,,
866,FINPROTECTION_CATA_TOT_10_POP,FPBLR2015,PUBLISHED,2015,EUR,BLR,RUR,8.01,8.01,,,
867,FINPROTECTION_CATA_TOT_10_POP,FPBLR2015,PUBLISHED,2015,EUR,BLR,URB,7.12,7.12,,,
868,FINPROTECTION_CATA_TOT_10_POP,FPBOL1999,PUBLISHED,1999,AMR,BOL,TOTL,12.21,12.21,,,
869,FINPROTECTION_CATA_TOT_10_POP,FPBOL2011,PUBLISHED,2011,AMR,BOL,RUR,3.42,3.42,,,
870,FINPROTECTION_CATA_TOT_10_POP,FPBOL2011,PUBLISHED,2011,AMR,BOL,URB,4.04,4.04,,,
871,FINPROTECTION_CATA_TOT_10_POP,FPBOL2015,PUBLISHED,2015,AMR,BOL,TOTL,6.02,6.02,,,
872,FINPROTECTION_CATA_TOT_10_POP,FPBOL2015,PUBLISHED,2015,AMR,BOL,RUR,6.45,6.45,,,
873,FINPROTECTION_CATA_TOT_10_POP,FPBOL2015,PUBLISHED,2015,AMR,BOL,URB,5.82,5.82,,,
874,FINPROTECTION_CATA_TOT_10_POP,FPBRB2016,PUBLISHED,2016,AMR,BRB,TOTL,16.37,16.37,,,
875,FINPROTECTION_CATA_TOT_10_POP,FPBTN2012,PUBLISHED,2012,SEAR,BTN,URB,2.64,2.64,,,
876,FINPROTECTION_CATA_TOT_10_POP,FPBWA1993,PUBLISHED,1993,AFR,BWA,TOTL,8.54,8.54,,,
877,FINPROTECTION_CATA_TOT_10_POP,FPCAF2008,PUBLISHED,2008,AFR,CAF,TOTL,6.75,6.75,,,
878,FINPROTECTION_CATA_TOT_10_POP,FPCAF2008,PUBLISHED,2008,AFR,CAF,RUR,7.02,7.02,,,
879,FINPROTECTION_CATA_TOT_10_POP,FPCAF2008,PUBLISHED,2008,AFR,CAF,URB,6.3,6.3,,,
880,FINPROTECTION_CATA_TOT_10_POP,FPCAN2000,PUBLISHED,2000,AMR,CAN,TOTL,1.45,1.45,,,
881,FINPROTECTION_CATA_TOT_10_POP,FPCHE2002,PUBLISHED,2002,EUR,CHE,TOTL,19.02,19.02,,,
882,FINPROTECTION_CATA_TOT_10_POP,FPCHL2006,PUBLISHED,2006,AMR,CHL,URB,9.17,9.17,,,
883,FINPROTECTION_CATA_TOT_10_POP,FPCHL2016,PUBLISHED,2016,AMR,CHL,TOTL,14.6,14.6,,,
884,FINPROTECTION_CATA_TOT_10_POP,FPCHN2000,PUBLISHED,2000,WPR,CHN,TOTL,12.23,12.23,,,
885,FINPROTECTION_CATA_TOT_10_POP,FPCIV1986,PUBLISHED,1986,AFR,CIV,TOTL,16.77,16.77,,,
886,FINPROTECTION_CATA_TOT_10_POP,FPCIV1998,PUBLISHED,1998,AFR,CIV,URB,21.56,21.56,,,
887,FINPROTECTION_CATA_TOT_10_POP,FPCIV2008,PUBLISHED,2008,AFR,CIV,TOTL,17.44,17.44,,,
888,FINPROTECTION_CATA_TOT_10_POP,FPCIV2008,PUBLISHED,2008,AFR,CIV,RUR,18.97,18.97,,,
889,FINPROTECTION_CATA_TOT_10_POP,FPCIV2008,PUBLISHED,2008,AFR,CIV,URB,15.8,15.8,,,
890,FINPROTECTION_CATA_TOT_10_POP,FPCMR1996,PUBLISHED,1996,AFR,CMR,TOTL,22.87,22.87,,,
891,FINPROTECTION_CATA_TOT_10_POP,FPCMR1996,PUBLISHED,1996,AFR,CMR,RUR,25.57,25.57,,,
892,FINPROTECTION_CATA_TOT_10_POP,FPCOD2012,PUBLISHED,2012,AFR,COD,URB,3.87,3.87,,,
893,FINPROTECTION_CATA_TOT_10_POP,FPCOG2011,PUBLISHED,2011,AFR,COG,TOTL,4.58,4.58,,,
894,FINPROTECTION_CATA_TOT_10_POP,FPCOG2011,PUBLISHED,2011,AFR,COG,RUR,7.23,7.23,,,
895,FINPROTECTION_CATA_TOT_10_POP,FPCOG2011,PUBLISHED,2011,AFR,COG,URB,3.28,3.28,,,
896,FINPROTECTION_CATA_TOT_10_POP,FPCPV2007,PUBLISHED,2007,AFR,CPV,TOTL,2.05,2.05,,,
897,FINPROTECTION_CATA_TOT_10_POP,FPCPV2007,PUBLISHED,2007,AFR,CPV,RUR,2.35,2.35,,,
898,FINPROTECTION_CATA_TOT_10_POP,FPCPV2007,PUBLISHED,2007,AFR,CPV,URB,1.82,1.82,,,
899,FINPROTECTION_CATA_TOT_10_POP,FPCRI2004,PUBLISHED,2004,AMR,CRI,TOTL,4.36,4.36,,,
900,FINPROTECTION_CATA_TOT_10_POP,FPCRI2004,PUBLISHED,2004,AMR,CRI,RUR,3.37,3.37,,,
901,FINPROTECTION_CATA_TOT_10_POP,FPDEU2010,PUBLISHED,2010,EUR,DEU,RUR,1.31,1.31,,,
902,FINPROTECTION_CATA_TOT_10_POP,FPDEU2010,PUBLISHED,2010,EUR,DEU,URB,1.89,1.89,,,
903,FINPROTECTION_CATA_TOT_10_POP,FPDJI2002,PUBLISHED,2002,EMR,DJI,TOTL,1.14,1.14,,,
904,FINPROTECTION_CATA_TOT_10_POP,FPECU2011,PUBLISHED,2011,AMR,ECU,RUR,19.8,19.8,,,
905,FINPROTECTION_CATA_TOT_10_POP,FPECU2011,PUBLISHED,2011,AMR,ECU,URB,17.68,17.68,,,
906,FINPROTECTION_CATA_TOT_10_POP,FPEGY1997,PUBLISHED,1997,EMR,EGY,TOTL,7.64,7.64,,,
907,FINPROTECTION_CATA_TOT_10_POP,FPEGY1997,PUBLISHED,1997,EMR,EGY,RUR,8.48,8.48,,,
908,FINPROTECTION_CATA_TOT_10_POP,FPEGY1997,PUBLISHED,1997,EMR,EGY,URB,6.68,6.68,,,
909,FINPROTECTION_CATA_TOT_10_POP,FPEGY2012,PUBLISHED,2012,EMR,EGY,TOTL,26.2,26.2,,,
910,FINPROTECTION_CATA_TOT_10_POP,FPESP2010,PUBLISHED,2010,EUR,ESP,RUR,6.02,6.02,,,
911,FINPROTECTION_CATA_TOT_10_POP,FPESP2010,PUBLISHED,2010,EUR,ESP,URB,5.46,5.46,,,
912,FINPROTECTION_CATA_TOT_10_POP,FPEST2002,PUBLISHED,2002,EUR,EST,TOTL,7.15,7.15,,,
913,FINPROTECTION_CATA_TOT_10_POP,FPEST2002,PUBLISHED,2002,EUR,EST,RUR,7.34,7.34,,,
914,FINPROTECTION_CATA_TOT_10_POP,FPEST2002,PUBLISHED,2002,EUR,EST,URB,7.1,7.1,,,
915,FINPROTECTION_CATA_TOT_10_POP,FPEST2004,PUBLISHED,2004,EUR,EST,TOTL,11.57,11.57,,,
916,FINPROTECTION_CATA_TOT_10_POP,FPEST2004,PUBLISHED,2004,EUR,EST,RUR,9.67,9.67,,,
917,FINPROTECTION_CATA_TOT_10_POP,FPEST2004,PUBLISHED,2004,EUR,EST,URB,12.59,12.59,,,
918,FINPROTECTION_CATA_TOT_10_POP,FPEST2006,PUBLISHED,2006,EUR,EST,TOTL,14.58,14.58,,,
919,FINPROTECTION_CATA_TOT_10_POP,FPETH2004,PUBLISHED,2004,AFR,ETH,URB,1.22,1.22,,,
920,FINPROTECTION_CATA_TOT_10_POP,FPETH2015,PUBLISHED,2015,AFR,ETH,TOTL,4.91,4.91,,,
921,FINPROTECTION_CATA_TOT_10_POP,FPETH2015,PUBLISHED,2015,AFR,ETH,RUR,4.12,4.12,,,
922,FINPROTECTION_CATA_TOT_10_POP,FPETH2015,PUBLISHED,2015,AFR,ETH,URB,7.7,7.7,,,
923,FINPROTECTION_CATA_TOT_10_POP,FPFIN2010,PUBLISHED,2010,EUR,FIN,TOTL,6.35,6.35,,,
924,FINPROTECTION_CATA_TOT_10_POP,FPFIN2010,PUBLISHED,2010,EUR,FIN,RUR,5.51,5.51,,,
925,FINPROTECTION_CATA_TOT_10_POP,FPGAB2005,PUBLISHED,2005,AFR,GAB,TOTL,5.67,5.67,,,
926,FINPROTECTION_CATA_TOT_10_POP,FPGAB2005,PUBLISHED,2005,AFR,GAB,RUR,5.42,5.42,,,
927,FINPROTECTION_CATA_TOT_10_POP,FPGBR2013,PUBLISHED,2013,EUR,GBR,TOTL,1.64,1.64,,,
928,FINPROTECTION_CATA_TOT_10_POP,FPGEO2001,PUBLISHED,2001,EUR,GEO,RUR,12.67,12.67,,,
929,FINPROTECTION_CATA_TOT_10_POP,FPGEO2001,PUBLISHED,2001,EUR,GEO,URB,15.16,15.16,,,
