,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,AGEGROUP,SEX,Display Value,Numeric,Low,High,Comments
13070,BP_06,PUBLISHED,1989,AMR,BRA,YEARS18-PLUS,MLE,132.2 [128.7-135.6],132.2,128.7,135.6,
13071,BP_06,PUBLISHED,1985,WPR,COK,YEARS18-PLUS,MLE,131.8 [126.1-137.5],131.8,126.1,137.5,
13072,BP_06,PUBLISHED,1977,AFR,CIV,YEARS18-PLUS,MLE,132.0 [124.0-140.3],132.0,124.0,140.3,
13073,BP_06,PUBLISHED,2014,EUR,DNK,YEARS18-PLUS,MLE,127.7 [123.4-132.0],127.7,123.4,132.0,
13074,BP_06,PUBLISHED,1980,AFR,ERI,YEARS18-PLUS,MLE,122.6 [115.8-129.6],122.6,115.8,129.6,
13075,BP_06,PUBLISHED,1981,AFR,ETH,YEARS18-PLUS,MLE,123.1 [117.3-128.9],123.1,117.3,128.9,
13076,BP_06,PUBLISHED,1991,WPR,KHM,YEARS18-PLUS,MLE,121.4 [115.0-127.6],121.4,115.0,127.6,
13077,BP_06,PUBLISHED,2003,EUR,CYP,YEARS18-PLUS,MLE,128.3 [121.7-134.7],128.3,121.7,134.7,
13078,BP_06,PUBLISHED,1985,AFR,GNQ,YEARS18-PLUS,MLE,130.1 [122.4-138.0],130.1,122.4,138.0,
13079,BP_06,PUBLISHED,1996,EUR,FIN,YEARS18-PLUS,MLE,133.0 [131.0-135.1],133.0,131.0,135.1,
13080,BP_06,PUBLISHED,1994,EMR,AFG,YEARS18-PLUS,MLE,123.7 [116.4-131.1],123.7,116.4,131.1,
13081,BP_06,PUBLISHED,2007,AMR,ARG,YEARS18-PLUS,MLE,128.1 [124.0-132.0],128.1,124.0,132.0,
13082,BP_06,PUBLISHED,2014,AFR,BDI,YEARS18-PLUS,MLE,130.3 [121.8-138.7],130.3,121.8,138.7,
13083,BP_06,PUBLISHED,1988,WPR,CHN,YEARS18-PLUS,MLE,122.1 [120.6-123.6],122.1,120.6,123.6,
13084,BP_06,PUBLISHED,2013,AMR,DOM,YEARS18-PLUS,MLE,127.5 [120.3-134.6],127.5,120.3,134.6,
13085,BP_06,PUBLISHED,1981,WPR,FJI,YEARS18-PLUS,MLE,127.3 [120.8-133.6],127.3,120.8,133.6,
13086,BP_06,PUBLISHED,1995,AMR,HND,YEARS18-PLUS,MLE,125.3 [119.3-131.5],125.3,119.3,131.5,
13087,BP_06,PUBLISHED,1985,AFR,MLI,YEARS18-PLUS,MLE,126.9 [120.1-133.5],126.9,120.1,133.5,
13088,BP_06,PUBLISHED,2014,WPR,MHL,YEARS18-PLUS,MLE,127.2 [119.8-134.8],127.2,119.8,134.8,
13089,BP_06,PUBLISHED,1994,AFR,MOZ,YEARS18-PLUS,MLE,131.3 [125.7-137.0],131.3,125.7,137.0,
13090,BP_06,PUBLISHED,1979,AMR,GRD,YEARS18-PLUS,MLE,128.2 [120.8-135.2],128.2,120.8,135.2,
13091,BP_06,PUBLISHED,1983,AMR,HND,YEARS18-PLUS,MLE,125.0 [117.9-131.9],125.0,117.9,131.9,
13092,BP_06,PUBLISHED,1985,EMR,IRN,YEARS18-PLUS,MLE,124.2 [120.0-128.4],124.2,120.0,128.4,
13093,BP_06,PUBLISHED,2008,WPR,JPN,YEARS18-PLUS,MLE,126.2 [124.6-127.7],126.2,124.6,127.7,
13094,BP_06,PUBLISHED,1985,EUR,KAZ,YEARS18-PLUS,MLE,130.5 [122.6-137.7],130.5,122.6,137.7,
13095,BP_06,PUBLISHED,1982,EUR,LVA,YEARS18-PLUS,MLE,136.5 [130.0-142.9],136.5,130.0,142.9,
13096,BP_06,PUBLISHED,2011,EUR,LUX,YEARS18-PLUS,MLE,130.6 [125.4-135.6],130.6,125.4,135.6,
13097,BP_06,PUBLISHED,2005,WPR,MNG,YEARS18-PLUS,MLE,132.5 [129.3-135.7],132.5,129.3,135.7,
13098,BP_06,PUBLISHED,1986,AFR,GMB,YEARS18-PLUS,MLE,131.5 [126.5-136.5],131.5,126.5,136.5,
13099,BP_06,PUBLISHED,1998,EUR,ISL,YEARS18-PLUS,MLE,126.7 [123.0-130.4],126.7,123.0,130.4,
13100,BP_06,PUBLISHED,1985,EUR,ISR,YEARS18-PLUS,MLE,129.5 [126.1-133.0],129.5,126.1,133.0,
13101,BP_06,PUBLISHED,1997,WPR,KIR,YEARS18-PLUS,MLE,126.5 [121.8-131.0],126.5,121.8,131.0,
13102,BP_06,PUBLISHED,1983,EUR,KGZ,YEARS18-PLUS,MLE,128.4 [121.1-135.2],128.4,121.1,135.2,
13103,BP_06,PUBLISHED,2001,SEAR,MDV,YEARS18-PLUS,MLE,126.7 [120.8-132.4],126.7,120.8,132.4,
13104,BP_06,PUBLISHED,1975,EUR,GEO,YEARS18-PLUS,MLE,131.4 [121.7-140.5],131.4,121.7,140.5,
13105,BP_06,PUBLISHED,1979,EMR,IRN,YEARS18-PLUS,MLE,124.4 [117.9-130.9],124.4,117.9,130.9,
13106,BP_06,PUBLISHED,1980,EMR,LBN,YEARS18-PLUS,MLE,131.0 [123.6-138.2],131.0,123.6,138.2,
13107,BP_06,PUBLISHED,1994,EMR,LBY,YEARS18-PLUS,MLE,131.5 [126.3-136.8],131.5,126.3,136.8,
13108,BP_06,PUBLISHED,2014,AFR,MLI,YEARS18-PLUS,MLE,127.1 [119.9-134.1],127.1,119.9,134.1,
13109,BP_06,PUBLISHED,1997,WPR,FSM,YEARS18-PLUS,MLE,126.6 [122.0-131.2],126.6,122.0,131.2,
13110,BP_06,PUBLISHED,1991,AFR,GAB,YEARS18-PLUS,MLE,132.9 [126.2-139.9],132.9,126.2,139.9,
13111,BP_06,PUBLISHED,1993,AMR,GRD,YEARS18-PLUS,MLE,128.6 [122.6-134.9],128.6,122.6,134.9,
13112,BP_06,PUBLISHED,2011,SEAR,IND,YEARS18-PLUS,MLE,127.1 [125.1-129.2],127.1,125.1,129.2,
13113,BP_06,PUBLISHED,1986,EMR,IRQ,YEARS18-PLUS,MLE,129.2 [123.1-135.4],129.2,123.1,135.4,
13114,BP_06,PUBLISHED,1981,AMR,JAM,YEARS18-PLUS,MLE,125.7 [119.7-131.8],125.7,119.7,131.8,
13115,BP_06,PUBLISHED,2011,EMR,KWT,YEARS18-PLUS,MLE,127.9 [124.5-131.4],127.9,124.5,131.4,
13116,BP_06,PUBLISHED,1988,EMR,LBN,YEARS18-PLUS,MLE,130.8 [124.6-136.9],130.8,124.6,136.9,
13117,BP_06,PUBLISHED,2013,WPR,MNG,YEARS18-PLUS,MLE,133.3 [129.3-137.4],133.3,129.3,137.4,
13118,BP_06,PUBLISHED,1983,AFR,KEN,YEARS18-PLUS,MLE,125.2 [121.2-129.3],125.2,121.2,129.3,
13119,BP_06,PUBLISHED,1977,AFR,LBR,YEARS18-PLUS,MLE,130.0 [121.8-138.5],130.0,121.8,138.5,
13120,BP_06,PUBLISHED,1992,AFR,MDG,YEARS18-PLUS,MLE,128.3 [122.3-134.2],128.3,122.3,134.2,
13121,BP_06,PUBLISHED,1994,WPR,MYS,YEARS18-PLUS,MLE,127.5 [123.6-131.3],127.5,123.6,131.3,
13122,BP_06,PUBLISHED,2008,AFR,MUS,YEARS18-PLUS,MLE,128.9 [125.0-132.8],128.9,125.0,132.8,
13123,BP_06,PUBLISHED,1977,EUR,MNE,YEARS18-PLUS,MLE,130.3 [121.1-139.3],130.3,121.1,139.3,
13124,BP_06,PUBLISHED,2008,WPR,NZL,YEARS18-PLUS,MLE,126.9 [123.4-130.3],126.9,123.4,130.3,
13125,BP_06,PUBLISHED,1985,WPR,NIU,YEARS18-PLUS,MLE,128.1 [122.0-134.2],128.1,122.0,134.2,
13126,BP_06,PUBLISHED,1980,EMR,OMN,YEARS18-PLUS,MLE,129.4 [122.2-136.2],129.4,122.2,136.2,
13127,BP_06,PUBLISHED,1975,WPR,PHL,YEARS18-PLUS,MLE,123.2 [114.1-131.7],123.2,114.1,131.7,
13128,BP_06,PUBLISHED,2015,EUR,ROU,YEARS18-PLUS,MLE,135.5 [128.8-142.3],135.5,128.8,142.3,
13129,BP_06,PUBLISHED,1985,AFR,STP,YEARS18-PLUS,MLE,133.5 [127.1-140.0],133.5,127.1,140.0,
13130,BP_06,PUBLISHED,1992,EUR,SVK,YEARS18-PLUS,MLE,132.7 [129.2-136.3],132.7,129.2,136.3,
13131,BP_06,PUBLISHED,1982,EUR,SWE,YEARS18-PLUS,MLE,135.0 [133.1-137.0],135.0,133.1,137.0,
13132,BP_06,PUBLISHED,1996,AMR,NIC,YEARS18-PLUS,MLE,126.7 [120.9-132.7],126.7,120.9,132.7,
13133,BP_06,PUBLISHED,1984,EMR,QAT,YEARS18-PLUS,MLE,130.5 [124.3-136.7],130.5,124.3,136.7,
13134,BP_06,PUBLISHED,2011,AMR,LCA,YEARS18-PLUS,MLE,130.8 [126.2-135.4],130.8,126.2,135.4,
13135,BP_06,PUBLISHED,1996,EMR,SOM,YEARS18-PLUS,MLE,130.1 [123.1-137.1],130.1,123.1,137.1,
13136,BP_06,PUBLISHED,1997,WPR,KOR,YEARS18-PLUS,MLE,124.5 [121.5-127.5],124.5,121.5,127.5,
13137,BP_06,PUBLISHED,2001,AFR,TGO,YEARS18-PLUS,MLE,130.2 [124.8-135.6],130.2,124.8,135.6,
13138,BP_06,PUBLISHED,2009,AMR,TTO,YEARS18-PLUS,MLE,128.1 [122.5-133.6],128.1,122.5,133.6,
13139,BP_06,PUBLISHED,1979,AFR,NER,YEARS18-PLUS,MLE,135.4 [129.0-141.9],135.4,129.0,141.9,
13140,BP_06,PUBLISHED,1995,WPR,PLW,YEARS18-PLUS,MLE,132.5 [126.2-139.0],132.5,126.2,139.0,
13141,BP_06,PUBLISHED,1997,EMR,SAU,YEARS18-PLUS,MLE,126.2 [122.7-129.6],126.2,122.7,129.6,
13142,BP_06,PUBLISHED,1978,EUR,SWE,YEARS18-PLUS,MLE,135.5 [133.2-137.8],135.5,133.2,137.8,
13143,BP_06,PUBLISHED,2015,SEAR,THA,YEARS18-PLUS,MLE,124.9 [118.9-131.2],124.9,118.9,131.2,
13144,BP_06,PUBLISHED,2000,WPR,TON,YEARS18-PLUS,MLE,128.8 [124.0-133.4],128.8,124.0,133.4,
13145,BP_06,PUBLISHED,2006,WPR,TUV,YEARS18-PLUS,MLE,130.9 [125.2-136.6],130.9,125.2,136.6,
13146,BP_06,PUBLISHED,1984,WPR,NZL,YEARS18-PLUS,MLE,131.3 [127.7-135.0],131.3,127.7,135.0,
13147,BP_06,PUBLISHED,1978,AFR,NGA,YEARS18-PLUS,MLE,126.7 [119.9-133.8],126.7,119.9,133.8,
13148,BP_06,PUBLISHED,1978,AFR,SEN,YEARS18-PLUS,MLE,130.5 [121.8-139.1],130.5,121.8,139.1,
13149,BP_06,PUBLISHED,1975,WPR,SLB,YEARS18-PLUS,MLE,120.0 [111.1-129.6],120.0,111.1,129.6,
13150,BP_06,PUBLISHED,2007,EMR,OMN,YEARS18-PLUS,MLE,131.0 [127.1-134.7],131.0,127.1,134.7,
13151,BP_06,PUBLISHED,2009,AFR,RWA,YEARS18-PLUS,MLE,127.7 [122.7-132.5],127.7,122.7,132.5,
13152,BP_06,PUBLISHED,1998,WPR,SLB,YEARS18-PLUS,MLE,122.6 [117.2-128.1],122.6,117.2,128.1,
13153,BP_06,PUBLISHED,1980,AFR,TZA,YEARS18-PLUS,MLE,125.6 [119.8-130.8],125.6,119.8,130.8,
13154,BP_06,PUBLISHED,1990,EUR,TKM,YEARS18-PLUS,MLE,127.9 [121.0-134.6],127.9,121.0,134.6,
13155,BP_06,PUBLISHED,1996,WPR,NIU,YEARS18-PLUS,MLE,128.8 [122.6-134.8],128.8,122.6,134.8,
13156,BP_06,PUBLISHED,1981,WPR,PNG,YEARS18-PLUS,MLE,121.0 [116.5-125.3],121.0,116.5,125.3,
13157,BP_06,PUBLISHED,1994,AMR,VCT,YEARS18-PLUS,MLE,127.0 [119.9-133.9],127.0,119.9,133.9,
13158,BP_06,PUBLISHED,2015,SEAR,LKA,YEARS18-PLUS,MLE,127.6 [120.3-134.8],127.6,120.3,134.8,
13159,BP_06,PUBLISHED,2008,EMR,TUN,YEARS18-PLUS,MLE,126.3 [123.1-129.4],126.3,123.1,129.4,
13160,BP_06,PUBLISHED,2013,EUR,GBR,YEARS18-PLUS,MLE,126.9 [124.8-128.9],126.9,124.8,128.9,
13161,BP_06,PUBLISHED,1990,WPR,VNM,YEARS18-PLUS,MLE,122.8 [117.9-127.6],122.8,117.9,127.6,
13162,BP_06,PUBLISHED,1988,EUR,AUT,YEARS18-PLUS,FMLE,127.0 [123.3-130.6],127.0,123.3,130.6,
13163,BP_06,PUBLISHED,2009,SEAR,BGD,YEARS18-PLUS,FMLE,120.5 [116.1-124.9],120.5,116.1,124.9,
13164,BP_06,PUBLISHED,1979,EUR,BEL,YEARS18-PLUS,FMLE,129.9 [124.8-135.1],129.9,124.8,135.1,
13165,BP_06,PUBLISHED,1986,AMR,BRA,YEARS18-PLUS,FMLE,129.2 [124.9-133.5],129.2,124.9,133.5,
13166,BP_06,PUBLISHED,2014,EMR,AFG,YEARS18-PLUS,FMLE,125.0 [116.2-134.1],125.0,116.2,134.1,
13167,BP_06,PUBLISHED,2000,EUR,ARM,YEARS18-PLUS,FMLE,129.2 [124.1-134.4],129.2,124.1,134.4,
13168,BP_06,PUBLISHED,2009,EUR,BLR,YEARS18-PLUS,FMLE,126.6 [119.5-133.9],126.6,119.5,133.9,
13169,BP_06,PUBLISHED,1990,AFR,BFA,YEARS18-PLUS,FMLE,125.7 [118.6-132.6],125.7,118.6,132.6,
13170,BP_06,PUBLISHED,2000,AFR,BFA,YEARS18-PLUS,FMLE,127.0 [120.5-133.4],127.0,120.5,133.4,
13171,BP_06,PUBLISHED,2002,AMR,CUB,YEARS18-PLUS,FMLE,119.9 [115.6-124.4],119.9,115.6,124.4,
13172,BP_06,PUBLISHED,1980,EMR,ARE,YEARS18-PLUS,MLE,131.9 [124.9-138.9],131.9,124.9,138.9,
13173,BP_06,PUBLISHED,2009,WPR,VNM,YEARS18-PLUS,MLE,126.1 [122.8-129.3],126.1,122.8,129.3,
13174,BP_06,PUBLISHED,1976,AFR,ZWE,YEARS18-PLUS,MLE,126.2 [118.3-134.2],126.2,118.3,134.2,
13175,BP_06,PUBLISHED,1975,AMR,ATG,YEARS18-PLUS,FMLE,122.2 [111.4-132.9],122.2,111.4,132.9,
13176,BP_06,PUBLISHED,2015,EMR,BHR,YEARS18-PLUS,FMLE,119.8 [110.9-128.6],119.8,110.9,128.6,
13177,BP_06,PUBLISHED,1998,EUR,CYP,YEARS18-PLUS,FMLE,122.6 [115.8-129.6],122.6,115.8,129.6,
13178,BP_06,PUBLISHED,1992,EMR,BHR,YEARS18-PLUS,FMLE,126.6 [120.8-132.6],126.6,120.8,132.6,
13179,BP_06,PUBLISHED,2007,SEAR,BTN,YEARS18-PLUS,FMLE,125.0 [120.5-129.5],125.0,120.5,129.5,
13180,BP_06,PUBLISHED,1998,AFR,CPV,YEARS18-PLUS,FMLE,130.7 [125.1-136.2],130.7,125.1,136.2,
13181,BP_06,PUBLISHED,2010,AMR,CHL,YEARS18-PLUS,FMLE,120.4 [116.9-123.9],120.4,116.9,123.9,
13182,BP_06,PUBLISHED,1995,EUR,DNK,YEARS18-PLUS,FMLE,124.6 [121.6-127.4],124.6,121.6,127.4,
13183,BP_06,PUBLISHED,1975,EMR,ARE,YEARS18-PLUS,MLE,133.4 [123.6-143.1],133.4,123.6,143.1,
13184,BP_06,PUBLISHED,2012,WPR,VNM,YEARS18-PLUS,MLE,126.7 [122.4-131.0],126.7,122.4,131.0,
13185,BP_06,PUBLISHED,1990,EMR,AFG,YEARS18-PLUS,FMLE,121.6 [113.8-129.2],121.6,113.8,129.2,
13186,BP_06,PUBLISHED,1986,EUR,BEL,YEARS18-PLUS,FMLE,126.4 [123.9-129.0],126.4,123.9,129.0,
13187,BP_06,PUBLISHED,2007,AFR,BWA,YEARS18-PLUS,FMLE,130.0 [126.1-133.9],130.0,126.1,133.9,
13188,BP_06,PUBLISHED,2000,WPR,VUT,YEARS18-PLUS,MLE,130.8 [126.7-134.9],130.8,126.7,134.9,
13189,BP_06,PUBLISHED,1997,EUR,ALB,YEARS18-PLUS,FMLE,128.5 [123.3-133.8],128.5,123.3,133.8,
13190,BP_06,PUBLISHED,1975,WPR,AUS,YEARS18-PLUS,FMLE,128.2 [123.7-132.6],128.2,123.7,132.6,
13191,BP_06,PUBLISHED,2008,EUR,BLR,YEARS18-PLUS,FMLE,126.8 [119.7-133.9],126.8,119.7,133.9,
13192,BP_06,PUBLISHED,2010,AMR,BLZ,YEARS18-PLUS,FMLE,118.4 [112.8-124.0],118.4,112.8,124.0,
13193,BP_06,PUBLISHED,1996,EUR,CYP,YEARS18-PLUS,FMLE,123.1 [116.1-130.2],123.1,116.1,130.2,
13194,BP_06,PUBLISHED,2012,EMR,EGY,YEARS18-PLUS,FMLE,126.3 [123.3-129.3],126.3,123.3,129.3,
13195,BP_06,PUBLISHED,1992,WPR,FJI,YEARS18-PLUS,FMLE,124.1 [118.5-129.6],124.1,118.5,129.6,
13196,BP_06,PUBLISHED,1981,AMR,GTM,YEARS18-PLUS,FMLE,120.2 [113.0-127.3],120.2,113.0,127.3,
13197,BP_06,PUBLISHED,1977,AMR,HND,YEARS18-PLUS,FMLE,120.5 [111.0-130.3],120.5,111.0,130.3,
13198,BP_06,PUBLISHED,1996,WPR,JPN,YEARS18-PLUS,FMLE,121.6 [120.3-123.0],121.6,120.3,123.0,
13199,BP_06,PUBLISHED,2014,EUR,KGZ,YEARS18-PLUS,FMLE,126.5 [122.2-130.7],126.5,122.2,130.7,
13200,BP_06,PUBLISHED,2004,EMR,LBY,YEARS18-PLUS,FMLE,130.2 [125.8-134.8],130.2,125.8,134.8,
13201,BP_06,PUBLISHED,1998,EMR,EGY,YEARS18-PLUS,FMLE,127.1 [124.0-130.3],127.1,124.0,130.3,
13202,BP_06,PUBLISHED,1996,AMR,JAM,YEARS18-PLUS,FMLE,122.9 [118.4-127.4],122.9,118.4,127.4,
13203,BP_06,PUBLISHED,2009,EMR,EGY,YEARS18-PLUS,FMLE,126.4 [124.0-128.9],126.4,124.0,128.9,
13204,BP_06,PUBLISHED,2003,EUR,FIN,YEARS18-PLUS,FMLE,123.5 [121.7-125.4],123.5,121.7,125.4,
13205,BP_06,PUBLISHED,1984,AMR,GTM,YEARS18-PLUS,FMLE,119.9 [113.7-126.2],119.9,113.7,126.2,
13206,BP_06,PUBLISHED,2014,EUR,HUN,YEARS18-PLUS,FMLE,125.3 [117.7-133.5],125.3,117.7,133.5,
13207,BP_06,PUBLISHED,2011,EMR,IRQ,YEARS18-PLUS,FMLE,127.2 [121.6-132.8],127.2,121.6,132.8,
13208,BP_06,PUBLISHED,1990,EMR,JOR,YEARS18-PLUS,FMLE,125.4 [120.9-130.0],125.4,120.9,130.0,
13209,BP_06,PUBLISHED,2014,WPR,LAO,YEARS18-PLUS,FMLE,121.0 [116.0-126.0],121.0,116.0,126.0,
13210,BP_06,PUBLISHED,2006,AFR,LSO,YEARS18-PLUS,FMLE,129.0 [124.9-133.3],129.0,124.9,133.3,
13211,BP_06,PUBLISHED,2006,WPR,MYS,YEARS18-PLUS,FMLE,125.9 [123.5-128.3],125.9,123.5,128.3,
13212,BP_06,PUBLISHED,2014,AMR,DMA,YEARS18-PLUS,FMLE,126.6 [119.6-133.7],126.6,119.6,133.7,
13213,BP_06,PUBLISHED,1984,AFR,GNQ,YEARS18-PLUS,FMLE,126.1 [118.0-134.4],126.1,118.0,134.4,
13214,BP_06,PUBLISHED,1995,AMR,MEX,YEARS18-PLUS,FMLE,123.7 [120.8-126.6],123.7,120.8,126.6,
13215,BP_06,PUBLISHED,1993,AMR,DMA,YEARS18-PLUS,FMLE,127.1 [120.9-133.2],127.1,120.9,133.2,
13216,BP_06,PUBLISHED,2013,AMR,SLV,YEARS18-PLUS,FMLE,118.7 [111.1-126.1],118.7,111.1,126.1,
13217,BP_06,PUBLISHED,1986,AFR,GMB,YEARS18-PLUS,FMLE,127.5 [121.8-132.8],127.5,121.8,132.8,
13218,BP_06,PUBLISHED,2014,EUR,GRC,YEARS18-PLUS,FMLE,117.1 [109.1-125.2],117.1,109.1,125.2,
13219,BP_06,PUBLISHED,2004,AMR,HND,YEARS18-PLUS,FMLE,120.5 [114.9-126.0],120.5,114.9,126.0,
13220,BP_06,PUBLISHED,1993,EUR,IRL,YEARS18-PLUS,FMLE,124.9 [120.6-129.3],124.9,120.6,129.3,
13221,BP_06,PUBLISHED,1988,AFR,ETH,YEARS18-PLUS,FMLE,120.2 [114.9-125.2],120.2,114.9,125.2,
13222,BP_06,PUBLISHED,2001,AMR,GUY,YEARS18-PLUS,FMLE,122.2 [115.0-129.4],122.2,115.0,129.4,
13223,BP_06,PUBLISHED,1999,EUR,IRL,YEARS18-PLUS,FMLE,124.0 [120.5-127.4],124.0,120.5,127.4,
13224,BP_06,PUBLISHED,1998,AFR,KEN,YEARS18-PLUS,FMLE,124.5 [118.8-130.3],124.5,118.8,130.3,
13225,BP_06,PUBLISHED,1975,AFR,LSO,YEARS18-PLUS,FMLE,123.9 [113.8-133.9],123.9,113.8,133.9,
13226,BP_06,PUBLISHED,1978,AFR,MUS,YEARS18-PLUS,FMLE,124.8 [117.7-131.8],124.8,117.7,131.8,
13227,BP_06,PUBLISHED,2008,AFR,MDG,YEARS18-PLUS,FMLE,128.9 [123.1-134.9],128.9,123.1,134.9,
13228,BP_06,PUBLISHED,1990,WPR,MNG,YEARS18-PLUS,FMLE,127.2 [121.8-132.4],127.2,121.8,132.4,
13229,BP_06,PUBLISHED,1985,EMR,MAR,YEARS18-PLUS,FMLE,127.5 [119.7-135.2],127.5,119.7,135.2,
13230,BP_06,PUBLISHED,1983,EUR,SVN,YEARS18-PLUS,FMLE,130.7 [123.6-137.7],130.7,123.6,137.7,
13231,BP_06,PUBLISHED,2011,AMR,MEX,YEARS18-PLUS,FMLE,122.6 [119.8-125.3],122.6,119.8,125.3,
13232,BP_06,PUBLISHED,1996,AFR,NER,YEARS18-PLUS,FMLE,130.7 [124.9-136.4],130.7,124.9,136.4,
13233,BP_06,PUBLISHED,2007,SEAR,PRK,YEARS18-PLUS,FMLE,122.8 [118.4-127.1],122.8,118.4,127.1,
13234,BP_06,PUBLISHED,1986,WPR,PNG,YEARS18-PLUS,FMLE,116.4 [112.8-119.9],116.4,112.8,119.9,
13235,BP_06,PUBLISHED,2006,EUR,POL,YEARS18-PLUS,FMLE,125.8 [123.5-128.2],125.8,123.5,128.2,
13236,BP_06,PUBLISHED,2000,EUR,RUS,YEARS18-PLUS,FMLE,127.5 [124.8-130.2],127.5,124.8,130.2,
13237,BP_06,PUBLISHED,2007,AFR,STP,YEARS18-PLUS,FMLE,132.2 [127.4-137.0],132.2,127.4,137.0,
13238,BP_06,PUBLISHED,1981,AFR,MRT,YEARS18-PLUS,FMLE,126.3 [117.9-134.8],126.3,117.9,134.8,
13239,BP_06,PUBLISHED,2015,EUR,POL,YEARS18-PLUS,FMLE,123.3 [117.8-128.5],123.3,117.8,128.5,
13240,BP_06,PUBLISHED,2009,AFR,RWA,YEARS18-PLUS,FMLE,126.0 [121.1-130.9],126.0,121.1,130.9,
13241,BP_06,PUBLISHED,1999,WPR,KOR,YEARS18-PLUS,FMLE,118.3 [115.6-121.0],118.3,115.6,121.0,
13242,BP_06,PUBLISHED,1989,WPR,SLB,YEARS18-PLUS,FMLE,119.2 [112.7-125.5],119.2,112.7,125.5,
13243,BP_06,PUBLISHED,2010,SEAR,MMR,YEARS18-PLUS,FMLE,122.6 [116.7-128.6],122.6,116.7,128.6,
13244,BP_06,PUBLISHED,1994,AFR,NGA,YEARS18-PLUS,FMLE,127.0 [123.0-131.1],127.0,123.0,131.1,
13245,BP_06,PUBLISHED,1993,EMR,QAT,YEARS18-PLUS,FMLE,128.9 [123.2-134.6],128.9,123.2,134.6,
13246,BP_06,PUBLISHED,2014,AFR,SYC,YEARS18-PLUS,FMLE,125.6 [120.8-130.5],125.6,120.8,130.5,
13247,BP_06,PUBLISHED,1998,AFR,SWZ,YEARS18-PLUS,FMLE,127.5 [120.9-134.1],127.5,120.9,134.1,
13248,BP_06,PUBLISHED,1986,SEAR,TLS,YEARS18-PLUS,FMLE,120.7 [113.4-128.0],120.7,113.4,128.0,
13249,BP_06,PUBLISHED,2011,AFR,NGA,YEARS18-PLUS,FMLE,123.6 [120.2-127.0],123.6,120.2,127.0,
13250,BP_06,PUBLISHED,1986,AFR,RWA,YEARS18-PLUS,FMLE,121.1 [113.5-128.8],121.1,113.5,128.8,
13251,BP_06,PUBLISHED,2008,EUR,SRB,YEARS18-PLUS,FMLE,127.3 [124.2-130.5],127.3,124.2,130.5,
13252,BP_06,PUBLISHED,2015,SEAR,LKA,YEARS18-PLUS,FMLE,123.7 [116.1-131.3],123.7,116.1,131.3,
13253,BP_06,PUBLISHED,2002,AMR,SUR,YEARS18-PLUS,FMLE,123.5 [116.4-130.5],123.5,116.4,130.5,
13254,BP_06,PUBLISHED,2006,EUR,TJK,YEARS18-PLUS,FMLE,125.9 [118.6-133.1],125.9,118.6,133.1,
13255,BP_06,PUBLISHED,1981,WPR,MNG,YEARS18-PLUS,FMLE,127.8 [120.0-135.1],127.8,120.0,135.1,
13256,BP_06,PUBLISHED,2010,EUR,MNE,YEARS18-PLUS,FMLE,126.1 [118.8-133.6],126.1,118.8,133.6,
13257,BP_06,PUBLISHED,1976,AFR,SEN,YEARS18-PLUS,FMLE,126.7 [116.4-137.3],126.7,116.4,137.3,
13258,BP_06,PUBLISHED,2011,EUR,TJK,YEARS18-PLUS,FMLE,126.6 [118.5-134.6],126.6,118.5,134.6,
13259,BP_06,PUBLISHED,1980,AFR,TGO,YEARS18-PLUS,FMLE,124.8 [116.6-132.6],124.8,116.6,132.6,
13260,BP_06,PUBLISHED,2005,WPR,TUV,YEARS18-PLUS,FMLE,124.9 [118.4-131.5],124.9,118.4,131.5,
13261,BP_06,PUBLISHED,2009,AMR,USA,YEARS18-PLUS,FMLE,116.7 [115.0-118.6],116.7,115.0,118.6,
13262,BP_06,PUBLISHED,1987,AMR,VEN,YEARS18-PLUS,FMLE,127.4 [121.8-133.1],127.4,121.8,133.1,
13263,BP_06,PUBLISHED,1975,EUR,SMR,YEARS18-PLUS,FMLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
13264,BP_06,PUBLISHED,1995,AFR,TGO,YEARS18-PLUS,FMLE,126.9 [120.5-133.0],126.9,120.5,133.0,
13265,BP_06,PUBLISHED,1985,EUR,UKR,YEARS18-PLUS,FMLE,131.4 [125.2-137.3],131.4,125.2,137.3,
13266,BP_06,PUBLISHED,2005,WPR,VUT,YEARS18-PLUS,FMLE,128.8 [125.1-132.4],128.8,125.1,132.4,
13267,BP_06,PUBLISHED,2012,EUR,MCO,YEARS18-PLUS,FMLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
13268,BP_06,PUBLISHED,2001,AFR,SSD,YEARS18-PLUS,MLE,No data,,,,No data available.  Estimate could not be calculated due to lack of covariate data.
13269,BP_06,PUBLISHED,2002,EUR,TJK,YEARS18-PLUS,FMLE,125.4 [118.0-132.6],125.4,118.0,132.6,
13270,BP_06,PUBLISHED,2015,AMR,URY,YEARS18-PLUS,FMLE,120.3 [114.4-126.1],120.3,114.4,126.1,
13271,BP_06,PUBLISHED,1997,EMR,SYR,YEARS18-PLUS,FMLE,128.4 [123.6-133.2],128.4,123.6,133.2,
13272,BP_06,PUBLISHED,1988,EUR,UKR,YEARS18-PLUS,FMLE,131.0 [125.3-136.5],131.0,125.3,136.5,
