,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
211,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,BHR,Yes,,,,
212,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,BHS,Don't know,,,,
213,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,BIH,No,,,,
214,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,BLR,No,,,,
215,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,BLZ,No,,,,
216,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,BOL,Don't know,,,,
217,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,BRA,No,,,,
218,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,BRB,No,,,,
219,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,BRN,No,,,,
220,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,BTN,Yes,,,,
221,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,BWA,No,,,,
222,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,CAF,No,,,,
223,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,CAN,No,,,,
224,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,CHE,No,,,,
225,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,CHL,Don't know,,,,
226,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,CHN,No,,,,
227,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,CIV,No,,,,
228,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,CMR,No,,,,
229,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,COD,No,,,,
230,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,COG,Yes,,,,
231,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,COK,Yes,,,,
232,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,COL,Yes,,,,
233,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,COM,No,,,,
234,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,CPV,Yes,,,,
235,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,CRI,Yes,,,,
236,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,CUB,Yes,,,,
237,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,CYP,Yes,,,,
238,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,CZE,No,,,,
239,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,DEU,Don't know,,,,
240,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,DJI,No,,,,
241,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,DMA,Yes,,,,
242,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,DNK,No,,,,
243,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,DOM,No,,,,
244,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,DZA,Yes,,,,
245,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,ECU,Yes,,,,
246,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,EGY,No,,,,
247,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,ERI,Yes,,,,
248,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,ESP,No,,,,
249,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,EST,No,,,,
250,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,ETH,Yes,,,,
251,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,FIN,No,,,,
252,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,FJI,Yes,,,,
253,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,FRA,No,,,,
254,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,FSM,Yes,,,,
255,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,GAB,No,,,,
256,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,GBR,Yes,,,,
257,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,GEO,No,,,,
258,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,GHA,No,,,,
259,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,GIN,No,,,,
260,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,GMB,No,,,,
261,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,GNB,Yes,,,,
262,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,GNQ,No,,,,
263,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,GRC,No,,,,
264,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,GRD,No,,,,
265,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,GTM,Yes,,,,
266,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,GUY,No,,,,
267,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,HND,No,,,,
268,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,HRV,No,,,,
269,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,HTI,No,,,,
270,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,HUN,Don't know,,,,
271,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,IDN,No,,,,
272,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,IND,Yes,,,,
273,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,IRL,No,,,,
274,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,IRN,No,,,,
275,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,IRQ,Don't know,,,,
276,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,ISL,Yes,,,,
277,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,ISR,No,,,,
278,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,ITA,No,,,,
279,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,JAM,Yes,,,,
280,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,JOR,No,,,,
281,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,JPN,Don't know,,,,
282,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,KAZ,No,,,,
283,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,KEN,No,,,,
284,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,KGZ,No,,,,
285,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,KHM,No,,,,
286,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,KIR,Yes,,,,
287,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,KNA,No,,,,
288,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,KOR,No,,,,
289,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,KWT,Yes,,,,
290,NCD_CCS_rheumreg,PUBLISHED,2019,WPR,LAO,Yes,,,,
291,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,LBN,No,,,,
292,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,LBR,No,,,,
293,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,LBY,No,,,,
294,NCD_CCS_rheumreg,PUBLISHED,2019,AMR,LCA,Yes,,,,
295,NCD_CCS_rheumreg,PUBLISHED,2019,SEAR,LKA,Yes,,,,
296,NCD_CCS_rheumreg,PUBLISHED,2019,AFR,LSO,No,,,,
297,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,LTU,Yes,,,,
298,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,LUX,No,,,,
299,NCD_CCS_rheumreg,PUBLISHED,2019,EUR,LVA,No,,,,
300,NCD_CCS_rheumreg,PUBLISHED,2019,EMR,MAR,No,,,,
