,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,Display Value,Numeric,Low,High,Comments
6588,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,WQ5,,No data,,,,Not calculated.
6589,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,NHLM,,,,No data,,,,Not calculated.
6590,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,PRLM,,,,No data,,,,Not calculated.
6591,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,SHLM,,,,No data,,,,Not calculated.
6592,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,,RUR,,,No data,,,,Not calculated.
6593,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,,URB,,,No data,,,,Not calculated.
6594,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,TTOMICS201101,No data,,,,Not calculated.
6595,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,TTOMICS201102,No data,,,,Not calculated.
6596,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,TTOMICS201103,No data,,,,Not calculated.
6597,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,TTOMICS201104,No data,,,,Not calculated.
6598,cci,EQ_MICS,PUBLISHED,2011,AMR,TTO,,,,TTOMICS201105,No data,,,,Not calculated.
6599,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201105,75.7,75.74441999999999,,,
6600,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201107,76.1,76.07781,,,
6601,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,WQ1,,78.1,78.05109,,,
6602,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201103,78.8,78.76513,,,
6603,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,NHLM,,,,79.7,79.73217,,,
6604,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201108,79.7,79.73167,,,
6605,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,RUR,,,80.2,80.1797,,,
6606,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,PRLM,,,,80.5,80.50713,,,
6607,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201106,80.5,80.47926,,,
6608,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201109,80.8,80.76456,,,
6609,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,WQ3,,81.0,80.95922,,,
6610,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201101,81.3,81.29243000000001,,,
6611,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,SHLM,,,,81.6,81.64879,,,
6612,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,WQ2,,82.0,82.03574,,,
6613,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,URB,,,82.0,81.99319,,,
6614,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,WQ4,,83.0,83.02124,,,
6615,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201104,83.2,83.15578000000001,,,
6616,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,,TUNMICS201102,83.7,83.65941,,,
6617,cci,EQ_MICS,PUBLISHED,2011,EMR,TUN,,,WQ5,,84.1,84.12807,,,
6618,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,WQ1,,34.5,34.528,,,
6619,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,NHLM,,,,37.7,37.66386,,,
6620,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,,TURDHS199305,38.1,38.13129,,,
6621,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,RUR,,,42.5,42.46367,,,
6622,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,WQ2,,46.5,46.52192,,,
6623,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,,TURDHS199304,51.3,51.25354,,,
6624,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,,TURDHS199303,52.0,52.0022,,,
6625,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,WQ3,,54.6,54.59672,,,
6626,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,PRLM,,,,55.2,55.2202,,,
6627,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,,TURDHS199302,57.8,57.8036,,,
6628,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,URB,,,58.9,58.9216,,,
6629,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,,TURDHS199301,62.4,62.4334,,,
6630,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,WQ4,,63.9,63.94141,,,
6631,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,,,WQ5,,68.4,68.43829000000001,,,
6632,cci,EQ_DHS,PUBLISHED,1993,EUR,TUR,SHLM,,,,68.7,68.69745,,,
6633,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,WQ1,,No data,,,,Not calculated.
6634,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,WQ2,,No data,,,,Not calculated.
6635,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,WQ3,,No data,,,,Not calculated.
6636,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,WQ4,,No data,,,,Not calculated.
6637,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,WQ5,,No data,,,,Not calculated.
6638,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,NHLM,,,,No data,,,,Not calculated.
6639,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,PRLM,,,,No data,,,,Not calculated.
6640,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,SHLM,,,,No data,,,,Not calculated.
6641,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,RUR,,,No data,,,,Not calculated.
6642,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,URB,,,No data,,,,Not calculated.
6643,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,TURDHS199801,No data,,,,Not calculated.
6644,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,TURDHS199802,No data,,,,Not calculated.
6645,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,TURDHS199803,No data,,,,Not calculated.
6646,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,TURDHS199804,No data,,,,Not calculated.
6647,cci,EQ_DHS,PUBLISHED,1998,EUR,TUR,,,,TURDHS199805,No data,,,,Not calculated.
6648,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,WQ1,,No data,,,,Not calculated.
6649,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,WQ2,,No data,,,,Not calculated.
6650,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,WQ3,,No data,,,,Not calculated.
6651,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,WQ4,,No data,,,,Not calculated.
6652,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,WQ5,,No data,,,,Not calculated.
6653,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,NHLM,,,,No data,,,,Not calculated.
6654,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,PRLM,,,,No data,,,,Not calculated.
6655,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,SHLM,,,,No data,,,,Not calculated.
6656,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,RUR,,,No data,,,,Not calculated.
6657,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,URB,,,No data,,,,Not calculated.
6658,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,,TURDHS200301,No data,,,,Not calculated.
6659,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,,TURDHS200302,No data,,,,Not calculated.
6660,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,,TURDHS200303,No data,,,,Not calculated.
6661,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,,TURDHS200304,No data,,,,Not calculated.
6662,cci,EQ_DHS,PUBLISHED,2003,EUR,TUR,,,,TURDHS200305,No data,,,,Not calculated.
6663,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,WQ1,,45.4,45.41352,,,
6664,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,NHLM,,,,49.5,49.495940000000004,,,
6665,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199620,49.5,49.52063,,,
6666,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199618,49.8,49.83242,,,
6667,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199621,50.6,50.61772,,,
6668,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199617,50.7,50.74382,,,
6669,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199615,52.5,52.51795,,,
6670,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199619,52.7,52.66668000000001,,,
6671,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199602,52.9,52.88616999999999,,,
6672,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,RUR,,,55.0,54.95166,,,
6673,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199616,55.5,55.46239,,,
6674,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,WQ2,,55.6,55.59774,,,
6675,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,WQ3,,56.2,56.19144,,,
6676,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199604,56.2,56.17671,,,
6677,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199622,57.8,57.8461,,,
6678,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199612,59.8,59.799769999999995,,,
6679,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199605,60.7,60.702090000000005,,,
6680,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,WQ4,,61.0,61.04727,,,
6681,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199614,61.2,61.23595,,,
6682,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,PRLM,,,,61.4,61.421490000000006,,,
6683,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199613,62.4,62.44815,,,
6684,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199601,62.9,62.90223,,,
6685,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199611,63.4,63.365359999999995,,,
6686,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199609,64.3,64.2838,,,
6687,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199608,66.9,66.86225,,,
6688,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199603,68.9,68.92371999999999,,,
6689,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,SHLM,,,,70.1,70.07148000000001,,,
6690,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199606,71.4,71.39931999999999,,,
6691,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199610,72.2,72.17538,,,
6692,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,URB,,,72.7,72.73236999999999,,,
6693,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,WQ5,,74.2,74.21984,,,
6694,cci,EQ_DHS,PUBLISHED,1996,AFR,TZA,,,,TZADHS199607,75.5,75.45113,,,
6695,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199917,44.7,44.67136,,,
6696,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,WQ1,,46.7,46.723459999999996,,,
6697,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199921,48.1,48.0992,,,
6698,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199918,48.8,48.83867,,,
6699,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199920,49.3,49.29475,,,
6700,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199913,50.0,49.9943,,,
6701,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,NHLM,,,,50.4,50.39847,,,
6702,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,WQ3,,53.5,53.471709999999995,,,
6703,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199915,53.7,53.692780000000006,,,
6704,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199914,55.5,55.479969999999994,,,
6705,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199919,55.7,55.68164,,,
6706,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,RUR,,,56.1,56.12229,,,
6707,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199901,56.8,56.7871,,,
6708,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199916,57.8,57.81085,,,
6709,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,WQ2,,59.6,59.59763,,,
6710,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199902,59.8,59.768069999999994,,,
6711,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199922,61.8,61.83303000000001,,,
6712,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,PRLM,,,,63.7,63.72701,,,
6713,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199904,65.2,65.23255999999999,,,
6714,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199911,66.1,66.05968,,,
6715,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,WQ4,,67.4,67.42277,,,
6716,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199906,68.0,68.02221,,,
6717,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199910,69.0,69.03766999999999,,,
6718,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199908,69.1,69.09900999999999,,,
6719,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199907,70.1,70.07412,,,
6720,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199905,71.1,71.07741999999999,,,
6721,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199912,71.3,71.25794,,,
6722,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199903,71.6,71.59048,,,
6723,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,SHLM,,,,73.3,73.34151999999999,,,
6724,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,WQ5,,76.0,75.97067,,,
6725,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,URB,,,76.2,76.1754,,,
6726,cci,EQ_DHS,PUBLISHED,1999,AFR,TZA,,,,TZADHS199909,76.7,76.70596,,,
6727,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200417,44.6,44.56712,,,
6728,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200414,44.9,44.85355,,,
6729,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200426,46.0,45.99418,,,
6730,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200420,48.3,48.27055,,,
6731,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,NHLM,,,,48.6,48.646770000000004,,,
6732,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,WQ1,,49.0,48.98344,,,
6733,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200416,50.2,50.19458,,,
6734,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200415,50.4,50.39034,,,
6735,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200425,51.6,51.579229999999995,,,
6736,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200421,53.7,53.73138,,,
6737,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,WQ2,,54.9,54.94753000000001,,,
6738,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,RUR,,,55.1,55.11615,,,
6739,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200422,55.5,55.45415,,,
6740,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,WQ3,,56.8,56.816159999999996,,,
6741,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200413,57.7,57.7306,,,
6742,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200412,58.1,58.13365,,,
6743,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200419,59.8,59.83968,,,
6744,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200402,60.4,60.38674,,,
6745,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,WQ4,,60.8,60.83515,,,
6746,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,PRLM,,,,60.9,60.92134,,,
6747,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200424,62.5,62.46515,,,
6748,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200418,62.7,62.73818000000001,,,
6749,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200401,62.8,62.8035,,,
6750,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200404,64.0,63.951769999999996,,,
6751,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200411,65.6,65.6097,,,
6752,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200423,67.2,67.24258,,,
6753,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200409,67.6,67.61504000000001,,,
6754,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200403,67.9,67.85349000000001,,,
6755,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200410,68.4,68.35535,,,
6756,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200405,69.7,69.66794,,,
6757,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200406,69.7,69.66834,,,
6758,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200408,70.1,70.12843000000001,,,
6759,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,URB,,,71.3,71.33069,,,
6760,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,WQ5,,73.5,73.52435,,,
6761,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,,,,TZADHS200407,74.1,74.11388000000001,,,
6762,cci,EQ_DHS,PUBLISHED,2004,AFR,TZA,SHLM,,,,75.1,75.12224,,,
6763,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201014,44.0,44.03497,,,
6764,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201026,46.1,46.11775,,,
6765,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201020,49.9,49.8794,,,
6766,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201025,50.5,50.54607,,,
6767,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,NHLM,,,,51.4,51.429629999999996,,,
6768,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201017,51.9,51.854659999999996,,,
6769,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,WQ1,,52.0,51.98325,,,
6770,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201019,52.2,52.240590000000005,,,
6771,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201016,52.3,52.27597,,,
6772,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201012,53.2,53.160540000000005,,,
6773,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201022,53.7,53.744530000000005,,,
6774,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,WQ2,,55.7,55.676190000000005,,,
6775,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,WQ3,,55.7,55.730669999999996,,,
6776,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201013,56.0,55.97736,,,
6777,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201015,56.4,56.409169999999996,,,
6778,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,RUR,,,57.0,57.00349,,,
6779,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201021,57.1,57.09686,,,
6780,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201001,58.8,58.82037,,,
6781,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201018,59.2,59.207919999999994,,,
6782,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201024,59.5,59.458180000000006,,,
6783,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,PRLM,,,,61.8,61.751569999999994,,,
6784,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201002,62.4,62.392990000000005,,,
6785,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201008,64.3,64.32368000000001,,,
6786,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201011,66.1,66.13698000000001,,,
6787,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,WQ4,,67.0,66.984,,,
6788,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201004,67.0,67.02858,,,
6789,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,URB,,,71.0,70.96423,,,
6790,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201005,71.0,71.00533,,,
6791,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201010,71.0,70.97778000000001,,,
6792,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201007,71.2,71.2376,,,
6793,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,SHLM,,,,72.4,72.36014,,,
6794,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201009,73.0,73.01446999999999,,,
6795,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,WQ5,,73.2,73.21313,,,
6796,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201003,75.1,75.1456,,,
6797,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201023,77.0,76.95107,,,
6798,cci,EQ_DHS,PUBLISHED,2010,AFR,TZA,,,,TZADHS201006,80.0,80.01326999999999,,,
6799,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201523,46.5,46.49024,,,
6800,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201525,49.3,49.31831,,,
6801,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201516,49.7,49.65254,,,
6802,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,WQ1,,50.3,50.32322,,,
6803,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201524,51.2,51.24858,,,
6804,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,NHLM,,,,52.5,52.4841,,,
6805,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201529,53.3,53.318180000000005,,,
6806,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201530,53.4,53.409240000000004,,,
6807,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201519,54.5,54.513380000000005,,,
6808,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201520,55.5,55.48327,,,
6809,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,WQ2,,57.2,57.22646999999999,,,
6810,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201515,57.7,57.679930000000006,,,
6811,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201517,57.9,57.86695,,,
6812,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,RUR,,,59.4,59.423759999999994,,,
6813,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201514,60.4,60.38095,,,
6814,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201526,60.4,60.4383,,,
6815,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201502,62.8,62.77081,,,
6816,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201521,63.0,62.96255,,,
6817,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,WQ3,,63.3,63.256280000000004,,,
6818,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,PRLM,,,,63.7,63.71029,,,
6819,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201511,64.2,64.19561,,,
6820,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201518,65.0,65.03953,,,
6821,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201512,65.3,65.34918,,,
6822,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201513,66.0,65.97095999999999,,,
6823,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201522,66.0,65.95723000000001,,,
6824,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201501,66.2,66.18708000000001,,,
6825,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201528,67.6,67.57865,,,
6826,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201506,69.4,69.39031,,,
6827,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,SHLM,,,,69.6,69.58807,,,
6828,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201508,69.6,69.56955,,,
6829,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,WQ4,,69.7,69.7196,,,
6830,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,URB,,,70.0,70.03605999999999,,,
6831,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201504,70.7,70.69799,,,
6832,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201510,71.6,71.62581999999999,,,
6833,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201507,71.7,71.65065,,,
6834,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201503,72.8,72.77809,,,
6835,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,WQ5,,73.1,73.1163,,,
6836,cci,EQ_DHS,PUBLISHED,2015,AFR,TZA,,,,TZADHS201505,74.8,74.75544000000001,,,
