,GHO,PUBLISHSTATE,YEAR,REGION,WORLDBANKINCOMEGROUP,COUNTRY,Display Value,Numeric,Low,High,Comments
1687,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LMI,LSO,149.7,149.72208,,,
1688,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LMI,LSO,165.9,165.89296000000002,,,
1689,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LMI,LSO,197.3,197.25848,,,
1690,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LMI,LSO,185.4,185.42375,,,
1691,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LMI,LSO,224.7,224.66277000000002,,,
1692,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LMI,LSO,235.1,235.05746000000002,,,
1693,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LMI,LSO,255.9,255.93903999999998,,,
1694,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LMI,LSO,251.4,251.43625,,,
1695,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LMI,LSO,246.4,246.44376,,,
1696,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LMI,LSO,238.2,238.22169,,,
1697,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LMI,LSO,265.5,265.54037,,,
1698,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LI,LBR,37.3,37.34807,,,
1699,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LI,LBR,30.4,30.43403,,,
1700,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LI,LBR,26.2,26.217209999999998,,,
1701,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LI,LBR,21.7,21.70572,,,
1702,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LI,LBR,58.9,58.86852,,,
1703,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LI,LBR,65.4,65.36061,,,
1704,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LI,LBR,61.8,61.78415,,,
1705,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LI,LBR,85.1,85.10529,,,
1706,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LI,LBR,76.5,76.54616999999999,,,
1707,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LI,LBR,96.8,96.78206999999999,,,
1708,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LI,LBR,93.6,93.60155999999999,,,
1709,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LI,LBR,105.2,105.15876999999999,,,
1710,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LI,LBR,105.1,105.14773000000001,,,
1711,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LI,LBR,108.2,108.19937,,,
1712,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LI,LBR,119.4,119.41183000000001,,,
1713,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LI,LBR,133.4,133.37972,,,
1714,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LI,LBR,123.0,123.03653,,,
1715,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LI,LBR,104.7,104.67104,,,
1716,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EMR,WB_UMI,LBY,696.5,696.5004299999999,,,
1717,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EMR,WB_UMI,LBY,809.0,808.9870599999999,,,
1718,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EMR,WB_UMI,LBY,852.3,852.31024,,,
1719,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EMR,WB_UMI,LBY,846.4,846.40454,,,
1720,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EMR,WB_UMI,LBY,693.6,693.55609,,,
1721,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EMR,WB_UMI,LBY,603.8,603.77338,,,
1722,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EMR,WB_UMI,LBY,605.3,605.27643,,,
1723,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EMR,WB_UMI,LBY,610.7,610.68439,,,
1724,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EMR,WB_UMI,LBY,562.0,561.99005,,,
1725,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EMR,WB_UMI,LBY,970.0,969.9548300000001,,,
1726,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EMR,WB_UMI,LBY,958.1,958.1326300000001,,,
1727,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EMR,WB_UMI,LBY,627.3,627.28247,,,
1728,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EUR,WB_HI,LTU,521.8,521.8053,,,
1729,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EUR,WB_HI,LTU,565.0,565.02594,,,
1730,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EUR,WB_HI,LTU,641.8,641.8294099999999,,,
1731,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EUR,WB_HI,LTU,742.2,742.17493,,,
1732,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_HI,LTU,712.9,712.90625,,,
1733,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_HI,LTU,811.6,811.57178,,,
1734,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_HI,LTU,956.5,956.51776,,,
1735,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_HI,LTU,1093.3,1093.2872300000001,,,
1736,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_HI,LTU,1298.5,1298.46191,,,
1737,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_HI,LTU,1326.0,1325.95227,,,
1738,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_HI,LTU,1349.9,1349.93884,,,
1739,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_HI,LTU,1472.8,1472.8269,,,
1740,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_HI,LTU,1542.2,1542.19482,,,
1741,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_HI,LTU,1629.1,1629.12183,,,
1742,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,EUR,WB_HI,LTU,1739.0,1738.96765,,,
1743,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,EUR,WB_HI,LTU,1861.5,1861.5095199999998,,,
1744,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,EUR,WB_HI,LTU,1999.1,1999.07813,,,
1745,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,EUR,WB_HI,LTU,2132.6,2132.6091300000003,,,
1746,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EUR,WB_HI,LUX,3286.7,3286.67773,,,
1747,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EUR,WB_HI,LUX,3604.0,3603.9834,,,
1748,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EUR,WB_HI,LUX,3979.3,3979.2536600000003,,,
1749,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EUR,WB_HI,LUX,4217.5,4217.46582,,,
1750,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_HI,LUX,4737.3,4737.31787,,,
1751,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_HI,LUX,4941.7,4941.68311,,,
1752,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_HI,LUX,5268.9,5268.86182,,,
1753,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_HI,LUX,5277.9,5277.8794,,,
1754,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_HI,LUX,5725.2,5725.23193,,,
1755,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_HI,LUX,6091.5,6091.46191,,,
1756,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_HI,LUX,6078.3,6078.29443,,,
1757,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_HI,LUX,5694.4,5694.35449,,,
1758,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_HI,LUX,6091.2,6091.21289,,,
1759,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_HI,LUX,5486.8,5486.84473,,,
1760,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,EUR,WB_HI,LUX,5695.6,5695.55566,,,
1761,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,EUR,WB_HI,LUX,5697.8,5697.80957,,,
1762,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,EUR,WB_HI,LUX,5804.1,5804.148929999999,,,
1763,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,EUR,WB_HI,LUX,5956.5,5956.4838899999995,,,
1764,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LI,MDG,59.9,59.859230000000004,,,
1765,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LI,MDG,67.1,67.09073000000001,,,
1766,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LI,MDG,59.7,59.68014,,,
1767,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LI,MDG,62.0,61.95547,,,
1768,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LI,MDG,72.4,72.38518,,,
1769,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LI,MDG,74.3,74.27819000000001,,,
1770,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LI,MDG,76.5,76.54911,,,
1771,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LI,MDG,71.7,71.73854,,,
1772,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LI,MDG,69.0,68.98318,,,
1773,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LI,MDG,68.9,68.94315,,,
1774,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LI,MDG,72.2,72.2151,,,
1775,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LI,MDG,70.9,70.91425,,,
1776,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LI,MDG,61.6,61.615930000000006,,,
1777,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LI,MDG,59.9,59.85049,,,
1778,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LI,MDG,73.7,73.68794,,,
1779,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LI,MDG,83.8,83.7869,,,
1780,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LI,MDG,91.9,91.85039,,,
1781,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LI,MDG,85.5,85.48758000000001,,,
1782,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LI,MWI,39.9,39.893390000000004,,,
1783,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LI,MWI,33.4,33.42303,,,
1784,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LI,MWI,24.6,24.62414,,,
1785,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LI,MWI,32.0,32.00819,,,
1786,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LI,MWI,41.4,41.383359999999996,,,
1787,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LI,MWI,45.3,45.28682,,,
1788,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LI,MWI,54.2,54.20506999999999,,,
1789,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LI,MWI,65.6,65.56456,,,
1790,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LI,MWI,78.3,78.30402,,,
1791,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LI,MWI,79.7,79.72659,,,
1792,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LI,MWI,73.3,73.27056,,,
1793,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LI,MWI,78.8,78.77325,,,
1794,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LI,MWI,89.9,89.85168,,,
1795,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LI,MWI,127.5,127.5477,,,
1796,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LI,MWI,111.9,111.89968,,,
1797,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LI,MWI,109.0,109.01326,,,
1798,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LI,MWI,114.7,114.65845,,,
1799,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LI,MWI,114.8,114.819,,,
1800,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,WPR,WB_UMI,MYS,356.0,355.98505,,,
1801,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,WPR,WB_UMI,MYS,380.9,380.88277999999997,,,
1802,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,WPR,WB_UMI,MYS,398.6,398.55261,,,
1803,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,WPR,WB_UMI,MYS,461.6,461.58954000000006,,,
1804,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,WPR,WB_UMI,MYS,485.8,485.75909,,,
1805,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,WPR,WB_UMI,MYS,485.8,485.83313,,,
1806,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,WPR,WB_UMI,MYS,578.6,578.62762,,,
1807,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,WPR,WB_UMI,MYS,610.2,610.19305,,,
1808,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,WPR,WB_UMI,MYS,632.3,632.31738,,,
1809,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,WPR,WB_UMI,MYS,664.4,664.42242,,,
1810,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,WPR,WB_UMI,MYS,667.6,667.55182,,,
1811,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,WPR,WB_UMI,MYS,739.4,739.3667,,,
1812,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,WPR,WB_UMI,MYS,816.5,816.53522,,,
1813,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,WPR,WB_UMI,MYS,860.3,860.27655,,,
1814,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,WPR,WB_UMI,MYS,964.6,964.6134,,,
1815,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,WPR,WB_UMI,MYS,1040.6,1040.61694,,,
1816,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,WPR,WB_UMI,MYS,1053.6,1053.6333,,,
1817,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,WPR,WB_UMI,MYS,1139.0,1138.96411,,,
1818,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,SEAR,WB_UMI,MDV,768.7,768.7484099999999,,,
1819,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,SEAR,WB_UMI,MDV,562.7,562.69183,,,
1820,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,SEAR,WB_UMI,MDV,639.9,639.92108,,,
1821,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,SEAR,WB_UMI,MDV,604.3,604.34979,,,
1822,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,SEAR,WB_UMI,MDV,707.7,707.66925,,,
1823,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,SEAR,WB_UMI,MDV,728.8,728.763,,,
1824,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,SEAR,WB_UMI,MDV,841.2,841.1614400000001,,,
1825,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,SEAR,WB_UMI,MDV,935.0,935.04034,,,
1826,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,SEAR,WB_UMI,MDV,1404.1,1404.09924,,,
1827,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,SEAR,WB_UMI,MDV,1124.0,1124.0426,,,
1828,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,SEAR,WB_UMI,MDV,998.1,998.1384300000001,,,
1829,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,SEAR,WB_UMI,MDV,1003.4,1003.38385,,,
1830,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,SEAR,WB_UMI,MDV,1114.8,1114.77551,,,
1831,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,SEAR,WB_UMI,MDV,1109.4,1109.43433,,,
1832,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,SEAR,WB_UMI,MDV,1147.9,1147.91614,,,
1833,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,SEAR,WB_UMI,MDV,1279.9,1279.92749,,,
1834,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,SEAR,WB_UMI,MDV,1593.7,1593.7247300000001,,,
1835,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,SEAR,WB_UMI,MDV,1506.9,1506.93848,,,
1836,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LI,MLI,64.5,64.48003,,,
1837,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LI,MLI,68.7,68.70306,,,
1838,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LI,MLI,67.4,67.4117,,,
1839,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LI,MLI,75.6,75.61425,,,
1840,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LI,MLI,78.2,78.21802,,,
1841,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LI,MLI,79.2,79.22742,,,
1842,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LI,MLI,87.0,86.97421999999999,,,
1843,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LI,MLI,86.0,85.96628,,,
1844,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LI,MLI,85.6,85.63965999999999,,,
1845,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LI,MLI,90.3,90.34379,,,
1846,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LI,MLI,84.5,84.51432,,,
1847,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LI,MLI,74.0,73.96638,,,
1848,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LI,MLI,67.7,67.73035,,,
1849,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LI,MLI,73.8,73.78178,,,
1850,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LI,MLI,88.3,88.32944,,,
1851,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LI,MLI,84.3,84.27266999999999,,,
1852,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LI,MLI,80.3,80.34294,,,
1853,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LI,MLI,84.2,84.16296,,,
1854,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,EUR,WB_HI,MLT,1210.8,1210.79944,,,
1855,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,EUR,WB_HI,MLT,1301.6,1301.58484,,,
1856,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,EUR,WB_HI,MLT,1515.6,1515.5770300000001,,,
1857,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,EUR,WB_HI,MLT,1656.0,1656.00513,,,
1858,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,EUR,WB_HI,MLT,1738.5,1738.4942600000002,,,
1859,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,EUR,WB_HI,MLT,1938.3,1938.2533,,,
1860,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,EUR,WB_HI,MLT,2054.0,2053.98633,,,
1861,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,EUR,WB_HI,MLT,2050.7,2050.66577,,,
1862,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,EUR,WB_HI,MLT,2093.5,2093.54834,,,
1863,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,EUR,WB_HI,MLT,2120.1,2120.0615199999997,,,
1864,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,EUR,WB_HI,MLT,2286.5,2286.54395,,,
1865,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,EUR,WB_HI,MLT,2455.2,2455.2453600000003,,,
1866,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,EUR,WB_HI,MLT,2548.9,2548.91284,,,
1867,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,EUR,WB_HI,MLT,2766.5,2766.52148,,,
1868,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,EUR,WB_HI,MLT,3165.3,3165.25708,,,
1869,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,EUR,WB_HI,MLT,3383.8,3383.7690399999997,,,
1870,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,EUR,WB_HI,MLT,3552.2,3552.17139,,,
1871,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,EUR,WB_HI,MLT,3943.1,3943.09595,,,
1872,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,WPR,WB_UMI,MHL,456.5,456.52939000000003,,,
1873,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,WPR,WB_UMI,MHL,431.4,431.40036,,,
1874,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,WPR,WB_UMI,MHL,395.3,395.2832,,,
1875,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,WPR,WB_UMI,MHL,394.4,394.38457999999997,,,
1876,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,WPR,WB_UMI,MHL,479.1,479.12112,,,
1877,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,WPR,WB_UMI,MHL,631.9,631.92493,,,
1878,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,WPR,WB_UMI,MHL,660.1,660.14221,,,
1879,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,WPR,WB_UMI,MHL,572.3,572.29266,,,
1880,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,WPR,WB_UMI,MHL,549.2,549.21338,,,
1881,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,WPR,WB_UMI,MHL,516.8,516.77051,,,
1882,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,WPR,WB_UMI,MHL,529.1,529.11243,,,
1883,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,WPR,WB_UMI,MHL,527.0,526.96771,,,
1884,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,WPR,WB_UMI,MHL,540.9,540.8692599999999,,,
1885,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,WPR,WB_UMI,MHL,575.1,575.06281,,,
1886,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,WPR,WB_UMI,MHL,587.1,587.09863,,,
1887,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,WPR,WB_UMI,MHL,693.6,693.58667,,,
1888,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,WPR,WB_UMI,MHL,732.4,732.35321,,,
1889,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,WPR,WB_UMI,MHL,709.7,709.6756,,,
1890,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_LMI,MRT,101.4,101.38405,,,
1891,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2001,AFR,WB_LMI,MRT,106.4,106.37678999999999,,,
1892,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2002,AFR,WB_LMI,MRT,117.8,117.76595,,,
1893,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2003,AFR,WB_LMI,MRT,121.9,121.85445,,,
1894,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2004,AFR,WB_LMI,MRT,116.2,116.21635,,,
1895,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2005,AFR,WB_LMI,MRT,121.6,121.62756,,,
1896,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2006,AFR,WB_LMI,MRT,110.3,110.2915,,,
1897,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2007,AFR,WB_LMI,MRT,121.0,120.99158,,,
1898,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2008,AFR,WB_LMI,MRT,126.7,126.70396000000001,,,
1899,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2009,AFR,WB_LMI,MRT,126.3,126.31907,,,
1900,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2010,AFR,WB_LMI,MRT,111.2,111.17091,,,
1901,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2011,AFR,WB_LMI,MRT,109.2,109.22412,,,
1902,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2012,AFR,WB_LMI,MRT,120.6,120.61513000000001,,,
1903,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2013,AFR,WB_LMI,MRT,136.5,136.53673,,,
1904,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2014,AFR,WB_LMI,MRT,165.5,165.50038,,,
1905,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2015,AFR,WB_LMI,MRT,181.9,181.93192,,,
1906,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2016,AFR,WB_LMI,MRT,157.5,157.51658999999998,,,
1907,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2017,AFR,WB_LMI,MRT,170.1,170.14935,,,
1908,GHED_CHE_pc_PPP_SHA2011,PUBLISHED,2000,AFR,WB_UMI,MUS,270.5,270.49158,,,
